ds,y,year,month,day_of_week,lag_1,lag_7,rsi,macd,macd_diff
2021-06-04 04:00:00,123.63138580322266,2021,6,4,121.32356262207033,124.62328338623048,48.015023380852874,-1.0162085196067352,-0.05052137620922248
2021-06-07 04:00:00,123.6412124633789,2021,6,0,123.63138580322266,124.57416534423828,48.04375867223034,-0.9115248105294143,0.04332986629447888
2021-06-08 04:00:00,124.46613311767578,2021,6,1,123.6412124633789,123.03233337402344,50.51655639174758,-0.7533142761741658,0.16123232051978187
2021-06-09 04:00:00,124.8491439819336,2021,6,2,124.46613311767578,122.37435913085938,51.66677461149389,-0.590221802522862,0.25945983533686856
2021-06-10 04:00:00,123.8474578857422,2021,6,3,124.8491439819336,122.05028533935548,48.49211827196995,-0.5356232077341332,0.251246744100478
2021-06-11 04:00:00,125.0652084350586,2021,6,4,123.8474578857422,122.81629943847656,52.327140968246454,-0.3896000687634853,0.3178159064569007
2021-06-14 04:00:00,128.1390380859375,2021,6,0,125.0652084350586,121.32356262207033,60.35175821200468,-0.025548804613649168,0.5454937364853896
2021-06-15 04:00:00,127.31414031982422,2021,6,1,128.1390380859375,123.63138580322266,57.55201206691757,0.19416388885781544,0.6121651439654834
2021-06-16 04:00:00,127.81497192382812,2021,6,2,127.31414031982422,123.6412124633789,58.801651769881694,0.404043148291791,0.6576355227195672
2021-06-17 04:00:00,129.425537109375,2021,6,3,127.81497192382812,124.46613311767578,62.61332619823932,0.6923521196493141,0.7567555952616722
2021-06-18 04:00:00,128.119384765625,2021,6,4,129.425537109375,124.8491439819336,57.93214139184791,0.8061506752610512,0.6964433206987275
2021-06-21 04:00:00,129.9263916015625,2021,6,0,128.119384765625,123.8474578857422,62.148370801295805,1.0302708789603088,0.736450819518388
2021-06-22 04:00:00,131.5762481689453,2021,6,1,129.9263916015625,125.0652084350586,65.54392530294547,1.3257351421744659,0.825532066186036
2021-06-23 04:00:00,131.30128479003906,2021,6,2,131.5762481689453,128.1390380859375,64.50535653511858,1.5201817439004657,0.8159829343296285
2021-06-24 04:00:00,131.01651000976562,2021,6,3,131.30128479003906,127.31414031982422,63.385140914614645,1.6324848625653914,0.7426288423956433
2021-06-25 04:00:00,130.7218475341797,2021,6,4,131.01651000976562,127.81497192382812,62.18183141743306,1.6783619818422721,0.6308047693380192
2021-06-28 04:00:00,132.3618927001953,2021,6,0,130.7218475341797,129.425537109375,66.04552409037754,1.8260087753528467,0.6227612502788749
2021-06-29 04:00:00,133.8840789794922,2021,6,1,132.3618927001953,128.119384765625,69.19159149346531,2.0423052110631374,0.6712461487913324
2021-06-30 04:00:00,134.5028076171875,2021,6,2,133.8840789794922,129.9263916015625,70.39244660423937,2.2378513672783527,0.6934338440052379
2021-07-01 04:00:00,134.80722045898438,2021,7,3,134.5028076171875,131.5762481689453,70.99153854456738,2.3898381110401488,0.676336470213627
2021-07-02 04:00:00,137.448974609375,2021,7,4,134.80722045898438,131.30128479003906,75.60481234841313,2.6924196446619817,0.7831344030683678
2021-07-06 04:00:00,139.4720001220703,2021,7,1,137.448974609375,131.01651000976562,78.43334370575533,3.0601830564079364,0.9207182518514578
2021-07-07 04:00:00,141.9762725830078,2021,7,2,139.4720001220703,130.7218475341797,81.32059609179498,3.513213925099535,1.098999296434445
2021-07-08 04:00:00,140.6701202392578,2021,7,3,141.9762725830078,132.3618927001953,75.63322591943792,3.723921524999213,1.0477655170672984
2021-07-09 04:00:00,142.50653076171875,2021,7,4,140.6701202392578,133.8840789794922,77.96644800749144,3.9930622614702145,1.0535250028306398
2021-07-12 04:00:00,141.9075164794922,2021,7,0,142.50653076171875,134.5028076171875,75.42927510366418,4.110637912699019,0.9368805232475554
2021-07-13 04:00:00,143.02703857421875,2021,7,1,141.9075164794922,134.80722045898438,76.9396618371682,4.245217317512328,0.8571679424486911
2021-07-14 04:00:00,146.47409057617188,2021,7,2,143.02703857421875,137.448974609375,80.84420496193574,4.577256984487519,0.9513660875391059
2021-07-15 04:00:00,145.8161163330078,2021,7,3,146.47409057617188,139.4720001220703,78.12500980238103,4.732751576144608,0.8854885433569555
2021-07-16 04:00:00,143.7636260986328,2021,7,4,145.8161163330078,141.9762725830078,70.19367383110327,4.636911917565158,0.6317191078220041
2021-07-19 04:00:00,139.894287109375,2021,7,0,143.7636260986328,140.6701202392578,58.19845715636098,4.200316346400427,0.15609882932581876
2021-07-20 04:00:00,143.5279083251953,2021,7,1,139.894287109375,142.50653076171875,64.35813623915575,4.100248957759561,0.044825152547962155
2021-07-21 04:00:00,142.79136657714844,2021,7,2,143.5279083251953,141.9075164794922,62.35245580911592,3.916366631114016,-0.11124573927806658
2021-07-22 04:00:00,144.16624450683594,2021,7,3,142.79136657714844,143.02703857421875,64.57196428420946,3.837345194302827,-0.15221374087140482
2021-07-23 04:00:00,145.8946533203125,2021,7,4,144.16624450683594,146.47409057617188,67.19065791962842,3.869582148368494,-0.09598142944459065
2021-07-26 04:00:00,146.3169403076172,2021,7,0,145.8946533203125,145.8161163330078,67.81657356698724,3.8844279301893607,-0.06490851809897924
2021-07-27 04:00:00,144.13677978515625,2021,7,1,146.3169403076172,143.7636260986328,61.3132132090988,3.677876316659649,-0.21716810530295305
2021-07-28 04:00:00,142.37890625,2021,7,2,144.13677978515625,139.894287109375,56.60014865917622,3.3339057811277826,-0.44891091266785565
