Date,Close,Open,High,Low,Volume
2010-06-29 00:00:00-04:00,1.5926669836044312,1.2666670083999634,1.6666669845581055,1.1693329811096191,281494500
2010-06-30 00:00:00-04:00,1.5886670351028442,1.7193330526351929,2.0280001163482666,1.553333044052124,257806500
2010-07-01 00:00:00-04:00,1.4639999866485596,1.6666669845581055,1.7280000448226929,1.3513330221176147,123282000
2010-07-02 00:00:00-04:00,1.2799999713897705,1.5333329439163208,1.5399999618530273,1.24733304977417,77097000
2010-07-06 00:00:00-04:00,1.0740000009536743,1.3333330154418945,1.3333330154418945,1.0553330183029175,103003500
2010-07-07 00:00:00-04:00,1.053333044052124,1.0933330059051514,1.108667016029358,0.9986670017242432,103825500
2010-07-08 00:00:00-04:00,1.1640000343322754,1.0759999752044678,1.1679999828338623,1.0379999876022339,115671000
2010-07-09 00:00:00-04:00,1.159999966621399,1.1720000505447388,1.1933330297470093,1.1033329963684082,60759000
2010-07-12 00:00:00-04:00,1.136667013168335,1.196666955947876,1.2046669721603394,1.1333329677581787,33037500
2010-07-13 00:00:00-04:00,1.2093329429626465,1.1593329906463623,1.2426669597625732,1.1266670227050781,40201500
2010-07-14 00:00:00-04:00,1.3226670026779175,1.1959999799728394,1.3433330059051514,1.184000015258789,62928000
2010-07-15 00:00:00-04:00,1.3259999752044678,1.329332947731018,1.4333330392837524,1.2666670083999634,56097000
2010-07-16 00:00:00-04:00,1.3760000467300415,1.3799999952316284,1.4199999570846558,1.3366669416427612,39319500
2010-07-19 00:00:00-04:00,1.4606670141220093,1.4246670007705688,1.4833329916000366,1.3946670293807983,37297500
2010-07-20 00:00:00-04:00,1.3533329963684082,1.4566669464111328,1.4566669464111328,1.3366669416427612,27379500
2010-07-21 00:00:00-04:00,1.3480000495910645,1.3773330450057983,1.3933329582214355,1.2999999523162842,18787500
2010-07-22 00:00:00-04:00,1.399999976158142,1.3666670322418213,1.4166669845581055,1.3580000400543213,14367000
2010-07-23 00:00:00-04:00,1.4193329811096191,1.4126670360565186,1.4373329877853394,1.4040000438690186,9804000
2010-07-26 00:00:00-04:00,1.3966670036315918,1.4333330392837524,1.4333330392837524,1.3533329963684082,13833000
2010-07-27 00:00:00-04:00,1.3700000047683716,1.3940000534057617,1.4119999408721924,1.3506669998168945,9295500
2010-07-28 00:00:00-04:00,1.3813329935073853,1.3700000047683716,1.3933329582214355,1.3673330545425415,7008000
2010-07-29 00:00:00-04:00,1.3566670417785645,1.3846670389175415,1.3919999599456787,1.3333330154418945,9240000
2010-07-30 00:00:00-04:00,1.329332947731018,1.3466670513153076,1.3626669645309448,1.303333044052124,6403500
2010-08-02 00:00:00-04:00,1.3946670293807983,1.3666670322418213,1.3980000019073486,1.3553329706192017,10771500
2010-08-03 00:00:00-04:00,1.463333010673523,1.399999976158142,1.463333010673523,1.3880000114440918,18457500
2010-08-04 00:00:00-04:00,1.4173330068588257,1.463333010673523,1.4786670207977295,1.3899999856948853,13695000
2010-08-05 00:00:00-04:00,1.363332986831665,1.4359999895095825,1.4366669654846191,1.3366669416427612,11943000
2010-08-06 00:00:00-04:00,1.305999994277954,1.340000033378601,1.343999981880188,1.301332950592041,11128500
2010-08-09 00:00:00-04:00,1.3066669702529907,1.3266669511795044,1.3320000171661377,1.2966669797897339,12190500
2010-08-10 00:00:00-04:00,1.2686669826507568,1.309999942779541,1.309999942779541,1.254667043685913,19219500
2010-08-11 00:00:00-04:00,1.1933330297470093,1.246000051498413,1.2586669921875,1.190000057220459,11964000
2010-08-12 00:00:00-04:00,1.1733330488204956,1.1866669654846191,1.1933330297470093,1.1593329906463623,10365000
2010-08-13 00:00:00-04:00,1.2213330268859863,1.2120000123977661,1.2300000190734863,1.1773329973220825,9510000
2010-08-16 00:00:00-04:00,1.2519999742507935,1.2300000190734863,1.2533329725265503,1.2173329591751099,7287000
2010-08-17 00:00:00-04:00,1.2766669988632202,1.2640000581741333,1.2933330535888672,1.2519999742507935,6718500
2010-08-18 00:00:00-04:00,1.2513329982757568,1.305999994277954,1.305999994277954,1.2400000095367432,9019500
2010-08-19 00:00:00-04:00,1.25266695022583,1.2359999418258667,1.2833329439163208,1.222000002861023,8686500
2010-08-20 00:00:00-04:00,1.273332953453064,1.2433329820632935,1.2740000486373901,1.2339999675750732,4440000
2010-08-23 00:00:00-04:00,1.3420000076293945,1.2726670503616333,1.3593330383300781,1.2666670083999634,16321500
2010-08-24 00:00:00-04:00,1.2799999713897705,1.2833329439163208,1.3140000104904175,1.2633329629898071,10096500
2010-08-25 00:00:00-04:00,1.3266669511795044,1.2773330211639404,1.3320000171661377,1.237333059310913,7549500
2010-08-26 00:00:00-04:00,1.3166669607162476,1.3259999752044678,1.3513330221176147,1.3066669702529907,6507000
2010-08-27 00:00:00-04:00,1.3133330345153809,1.3166669607162476,1.324666976928711,1.2999999523162842,5694000
2010-08-30 00:00:00-04:00,1.324666976928711,1.3133330345153809,1.3459999561309814,1.307332992553711,10992000
2010-08-31 00:00:00-04:00,1.2986669540405273,1.3106670379638672,1.3193329572677612,1.2886669635772705,3016500
2010-09-01 00:00:00-04:00,1.363332986831665,1.3079999685287476,1.3793330192565918,1.3066669702529907,7423500
2010-09-02 00:00:00-04:00,1.4040000438690186,1.3580000400543213,1.4160000085830688,1.3539999723434448,7306500
2010-09-03 00:00:00-04:00,1.4033329486846924,1.391332983970642,1.4199999570846558,1.3773330450057983,6519000
2010-09-07 00:00:00-04:00,1.369333028793335,1.3739999532699585,1.399999976158142,1.3666670322418213,3651000
2010-09-08 00:00:00-04:00,1.3933329582214355,1.3773330450057983,1.3966670036315918,1.3733329772949219,4326000
2010-09-09 00:00:00-04:00,1.380666971206665,1.399999976158142,1.4033329486846924,1.3793330192565918,5643000
2010-09-10 00:00:00-04:00,1.3446669578552246,1.3833329677581787,1.3953330516815186,1.3173329830169678,5799000
2010-09-13 00:00:00-04:00,1.3813329935073853,1.3926670551300049,1.3933329582214355,1.3666670322418213,5412000
2010-09-14 00:00:00-04:00,1.4079999923706055,1.369333028793335,1.440000057220459,1.3686670064926147,9820500
2010-09-15 00:00:00-04:00,1.4653329849243164,1.3986669778823853,1.4666670560836792,1.3860000371932983,10269000
2010-09-16 00:00:00-04:00,1.3960000276565552,1.476667046546936,1.5440000295639038,1.3893330097198486,40267500
2010-09-17 00:00:00-04:00,1.348667025566101,1.401332974433899,1.4213329553604126,1.3200000524520874,17977500
2010-09-20 00:00:00-04:00,1.4040000438690186,1.378000020980835,1.4233330488204956,1.343999981880188,14212500
2010-09-21 00:00:00-04:00,1.3846670389175415,1.3926670551300049,1.4366669654846191,1.378000020980835,11940000
2010-09-22 00:00:00-04:00,1.324666976928711,1.391332983970642,1.3966670036315918,1.3200000524520874,14443500
2010-09-23 00:00:00-04:00,1.3040000200271606,1.3259999752044678,1.3426669836044312,1.2999999523162842,10021500
2010-09-24 00:00:00-04:00,1.340000033378601,1.3300000429153442,1.3459999561309814,1.309999942779541,8683500
2010-09-27 00:00:00-04:00,1.3686670064926147,1.3600000143051147,1.3873330354690552,1.3366669416427612,6279000
2010-09-28 00:00:00-04:00,1.4266669750213623,1.4026670455932617,1.4326670169830322,1.3839999437332153,18217500
2010-09-29 00:00:00-04:00,1.4653329849243164,1.4126670360565186,1.4686670303344727,1.408666968345642,29539500
2010-09-30 00:00:00-04:00,1.3606669902801514,1.4666670560836792,1.476667046546936,1.3459999561309814,32937000
2010-10-01 00:00:00-04:00,1.3733329772949219,1.3793330192565918,1.3833329677581787,1.3539999723434448,8965500
2010-10-04 00:00:00-04:00,1.3993330001831055,1.3619999885559082,1.4113329648971558,1.3533329963684082,9654000
2010-10-05 00:00:00-04:00,1.4079999923706055,1.409999966621399,1.418666958808899,1.4006669521331787,4980000
2010-10-06 00:00:00-04:00,1.3639999628067017,1.4040000438690186,1.4173330068588257,1.3546669483184814,4701000
2010-10-07 00:00:00-04:00,1.3619999885559082,1.3713330030441284,1.3760000467300415,1.3559999465942383,2115000
2010-10-08 00:00:00-04:00,1.3619999885559082,1.3619999885559082,1.3860000371932983,1.3593330383300781,4017000
2010-10-11 00:00:00-04:00,1.3493330478668213,1.3626669645309448,1.3799999952316284,1.3380000591278076,2568000
2010-10-12 00:00:00-04:00,1.3493330478668213,1.3466670513153076,1.3519999980926514,1.335332989692688,3660000
2010-10-13 00:00:00-04:00,1.369333028793335,1.3760000467300415,1.3899999856948853,1.3573329448699951,4773000
2010-10-14 00:00:00-04:00,1.3833329677581787,1.399999976158142,1.4019999504089355,1.3600000143051147,4422000
2010-10-15 00:00:00-04:00,1.369333028793335,1.3926670551300049,1.3933329582214355,1.350000023841858,4270500
2010-10-18 00:00:00-04:00,1.348667025566101,1.3680000305175781,1.3760000467300415,1.3480000495910645,2442000
2010-10-19 00:00:00-04:00,1.3366669416427612,1.3466670513153076,1.3606669902801514,1.3333330154418945,3678000
2010-10-20 00:00:00-04:00,1.3766670227050781,1.343999981880188,1.3793330192565918,1.3359999656677246,4687500
2010-10-21 00:00:00-04:00,1.3833329677581787,1.3739999532699585,1.3966670036315918,1.363332986831665,6256500
2010-10-22 00:00:00-04:00,1.3813329935073853,1.3786669969558716,1.3953330516815186,1.3700000047683716,2416500
2010-10-25 00:00:00-04:00,1.3899999856948853,1.3960000276565552,1.3986669778823853,1.3819999694824219,1777500
2010-10-26 00:00:00-04:00,1.4240000247955322,1.386667013168335,1.4579999446868896,1.3673330545425415,9913500
2010-10-27 00:00:00-04:00,1.399999976158142,1.4166669845581055,1.425333023071289,1.3766670227050781,5347500
2010-10-28 00:00:00-04:00,1.4126670360565186,1.4259999990463257,1.4333330392837524,1.397333025932312,3363000
2010-10-29 00:00:00-04:00,1.4559999704360962,1.4093329906463623,1.4566669464111328,1.4033329486846924,4209000
2010-11-01 00:00:00-04:00,1.4273329973220825,1.4626669883728027,1.5166670083999634,1.420667052268982,6837000
2010-11-02 00:00:00-04:00,1.4166669845581055,1.4453330039978027,1.4586670398712158,1.4033329486846924,4837500
2010-11-03 00:00:00-04:00,1.4513330459594727,1.418666958808899,1.5,1.4106669425964355,5589000
2010-11-04 00:00:00-04:00,1.659999966621399,1.5066670179367065,1.6886670589447021,1.476667046546936,28110000
2010-11-05 00:00:00-04:00,1.6293330192565918,1.6579999923706055,1.664667010307312,1.581333041191101,15165000
2010-11-08 00:00:00-05:00,1.6653330326080322,1.6333329677581787,1.6666669845581055,1.6019999980926514,7642500
2010-11-09 00:00:00-05:00,1.6419999599456787,1.6666669845581055,1.7126669883728027,1.6033329963684082,14346000
