ds,y,year,month,day_of_week,lag_1,lag_7,rsi,macd,macd_diff
1999-09-30 04:00:00,3.996875047683716,1999,9,3,4.037499904632568,3.112499952316284,69.44704737264098,0.18855277467049802,0.06449353115061572
1999-10-01 04:00:00,3.862499952316284,1999,10,4,3.996875047683716,3.299999952316284,65.02386206759175,0.20937466546800376,0.06825233755849716
1999-10-04 04:00:00,3.853125095367432,1999,10,0,3.862499952316284,3.112499952316284,64.7141833423334,0.22255422476394182,0.06514551748354816
1999-10-05 04:00:00,3.921875,1999,10,1,3.853125095367432,3.25,65.99325764814002,0.2358281827042239,0.06273558033906418
1999-10-06 04:00:00,4.121874809265137,1999,10,2,3.921875,3.128124952316284,69.46132810815749,0.2594949073828121,0.06912184401412191
1999-10-07 04:00:00,4.365624904632568,1999,10,3,4.121874809265137,3.293750047683716,73.06642382050485,0.29452445817303596,0.0833211158434766
1999-10-08 04:00:00,4.462500095367432,1999,10,4,4.365624904632568,4.037499904632568,74.36183048714307,0.32634079428470386,0.0921099615641156
1999-10-11 04:00:00,4.418749809265137,1999,10,0,4.462500095367432,3.996875047683716,72.66212678109395,0.34405908842346644,0.08786260456230255
1999-10-12 04:00:00,4.246874809265137,1999,10,1,4.418749809265137,3.862499952316284,66.25506743071807,0.34030921530228664,0.0672901851528982
1999-10-13 04:00:00,3.996875047683716,1999,10,2,4.246874809265137,3.853125095367432,58.214391306571656,0.31355011190110904,0.03242486540137646
1999-10-14 04:00:00,3.9796879291534415,1999,10,3,3.996875047683716,3.921875,57.69598861327504,0.28764072955986686,0.005212386448107398
1999-10-15 04:00:00,3.753124952316284,1999,10,4,3.9796879291534415,4.121874809265137,51.22078178779802,0.2459899990370138,-0.029150675259796532
1999-10-18 04:00:00,3.703125,1999,10,0,3.753124952316284,4.365624904632568,49.89005965565298,0.2065657552911775,-0.05485993520450627
1999-10-19 04:00:00,3.831249952316284,1999,10,1,3.703125,4.462500095367432,53.24235746700924,0.18354458325011258,-0.06230488579645696
1999-10-20 04:00:00,4.025000095367432,1999,10,2,3.831249952316284,4.418749809265137,57.835964847843336,0.17887222815364234,-0.05358179271434177
1999-10-21 04:00:00,4.037499904632568,1999,10,3,4.025000095367432,4.246874809265137,58.12181286074589,0.1741702569151231,-0.04662701116228882
